id field ra dec z lmass uv vj 
11307.0 AEGIS 214.78100586 52.74457932 2.4878 9.68 0.9015865348264185 0.4415714232791378
11314.0 AEGIS 214.95170593 52.86487961 0.9147 10.06 1.4328642060354357 1.3394401834746978
11325.0 AEGIS 214.95579529 52.86853027 1.6694 10.07 1.3703776058453072 1.452941931537148
11334.0 AEGIS 214.76887512 52.73521042 1.3184 9.52 0.7595594067823026 0.4011061537910504
11342.0 AEGIS 214.75975037 52.72940445 2.5023 9.68 0.6488768101359098 0.5547916945276697
11346.0 AEGIS 215.21630859 53.05139923 1.6878 9.79 0.6509132916934468 0.23136396685255067
11352.0 AEGIS 215.07798767 52.95483398 2.2366 10.61 1.2970578256987733 0.7915232164805446
11360.0 AEGIS 215.2590332 53.079319 0.8002 10.97 1.7938120940127986 1.9306966009777693
11370.0 AEGIS 215.06002808 52.94227982 1.68 9.56 0.6073499892910914 0.35157410779966447
11379.0 AEGIS 215.12406921 52.98636246 1.2245 10.46 1.254124859976049 1.3447713505295886
11416.0 AEGIS 215.22505188 53.05831146 2.1553 11.11 1.6502822762295972 1.9114714179987877
11452.0 AEGIS 214.86160278 52.80121231 1.6103 9.61 0.3311983135120181 0.02660773705385101
11459.0 AEGIS 215.17320251 53.01991653 1.1731 10.86 1.8140580444062229 1.1132493936609162
11460.0 AEGIS 214.95953369 52.8700676 0.684 9.9 1.4233794130284543 1.4702157322113072
11463.0 AEGIS 215.20545959 53.04462814 1.9752 9.9 0.6675254543658221 0.49171078209518443
11464.0 AEGIS 215.12368774 52.98733139 2.0819 10.5 1.6774862539020394 1.0733750089874978
11465.0 AEGIS 214.87237549 52.80696106 1.6904 11.27 1.8410473470609265 0.9929440975798987
11469.0 AEGIS 214.97969055 52.88563156 2.4286 9.9 0.6213780460829075 0.3589660044745669
11473.0 AEGIS 215.18844604 53.03371811 1.8401 9.46 1.5999481165754164 1.4729733754349135
11477.0 AEGIS 215.1259613 52.98789978 0.8119 9.92 0.868138605009041 1.02507540923328
11500.0 AEGIS 215.24475098 53.07311249 2.2495 10.76 1.761340957616785 1.8819580711237802
11516.0 AEGIS 214.94924927 52.86348724 1.5166 10.74 1.5243263277279404 0.8695711119154159
11518.0 AEGIS 214.7809906 52.74378586 1.1357 10.27 1.9704548482008732 1.082808930127941
11528.0 AEGIS 214.96803284 52.87723541 1.1472 10.57 2.0145300363211884 1.2765175002508242
11533.0 AEGIS 215.21733093 53.05327988 1.149 9.69 0.9318294455641062 0.7482870705758535
11536.0 AEGIS 215.21742249 53.05108643 0.6278 10.38 1.7292198176357367 1.2011176935855594
11545.0 AEGIS 215.11012268 52.97861481 1.6287 9.46 0.8096573260389239 0.41317919692672406
11563.0 AEGIS 215.12405396 52.98778152 0.8302 9.65 1.2700152890283347 1.804452437608342
11569.0 AEGIS 214.98117065 52.88717651 2.5224 9.51 0.42649718906883605 1.1069650482631563
11583.0 AEGIS 215.22613525 53.05984497 1.0492 9.46 0.8063095703504665 0.6204662824332314
11593.0 AEGIS 214.88511658 52.81876755 0.9783 9.79 1.0294426189119967 0.8967720705511796
11621.0 AEGIS 215.25367737 53.07865906 2.4124 10.31 0.5706264431802234 0.2638882955491314
11624.0 AEGIS 215.2074585 53.04675293 1.5876 10.32 1.267615409674391 1.3629869728053086
11625.0 AEGIS 214.97116089 52.88002777 2.1642 9.65 0.48875965561789614 0.39704578616745745
11635.0 AEGIS 215.25138855 53.07510376 0.6884 10.9 1.8668536643669533 1.2953138889982934
11636.0 AEGIS 215.05308533 52.9374733 1.5814 10.38 1.5740259357894482 1.132320152478287
11642.0 AEGIS 215.14311218 53.00024796 1.917 10.68 0.9791375519207255 0.7145992614585296
11656.0 AEGIS 215.18574524 53.03220367 2.347 9.82 0.5996883025459672 0.16204480535743468
11658.0 AEGIS 214.90013123 52.83039093 1.9624 10.65 1.831932000054886 1.5661293836205101
11665.0 AEGIS 215.19041443 53.03521347 1.001 9.91 1.702429037624389 1.2294581897118773
11675.0 AEGIS 214.73658752 52.71318817 0.8103 9.95 1.0636620338599458 1.2504889623845425
11680.0 AEGIS 215.23550415 53.06612015 1.4672 10.39 1.2197202956899416 1.242142705809104
11687.0 AEGIS 215.21551514 53.05161667 1.6196 10.79 1.248231755656959 1.175762193162235
11689.0 AEGIS 214.96897888 52.87891388 2.0303 9.51 0.538834280743414 0.1325728211961847
11713.0 AEGIS 214.9226532 52.8465004 1.5528 9.46 0.9750548263046076 0.6203339328371048
11729.0 AEGIS 214.88516235 52.81989288 1.6305 9.65 0.683532128634118 0.43474270797190573
11730.0 AEGIS 215.18461609 53.03144455 1.9842 11.1 1.9621806416016072 1.287069470034531
11752.0 AEGIS 215.06155396 52.94458008 1.4658 9.46 0.6900927807547197 0.3758751560359291
11753.0 AEGIS 214.89962769 52.82946777 1.4481 10.61 1.58529210959095 0.8600721386202657
11766.0 AEGIS 214.92126465 52.84579468 2.3429 10.71 1.7336323607441504 0.9313553271938869
11773.0 AEGIS 214.99873352 52.89985657 2.023 11.12 2.0699157008948803 1.2260736197480475
11781.0 AEGIS 215.20088196 53.04204559 0.6482 10.27 1.840603084278044 1.3394395452082133
11802.0 AEGIS 214.93614197 52.85589218 1.4627 10.64 1.255912903840242 1.7363439762371842
11816.0 AEGIS 214.95275879 52.86506653 1.1057 10.77 1.794842638124944 1.2108305937821884
11817.0 AEGIS 215.11402893 52.98256683 2.0132 10.3 1.4914110887654357 1.7681789193395607
11818.0 AEGIS 215.24421692 53.0731926 2.2431 10.39 0.8143441081050229 0.8778355168694725
11820.0 AEGIS 215.24951172 53.07759094 2.5642 9.46 0.27659973260264425 0.6372956649587571
11835.0 AEGIS 214.86328125 52.80268478 0.5196 9.5 1.6478503264902553 1.1721788922112926
11836.0 AEGIS 214.74241638 52.71657181 1.2059 10.58 1.0935367637227928 0.8814877503159059
11849.0 AEGIS 215.05960083 52.94347763 1.5406 9.6 0.6474940462887296 0.40114376352017256
11850.0 AEGIS 214.97158813 52.88127899 1.263 10.19 1.8782355294343456 1.006495572595079
11863.0 AEGIS 215.2204895 53.05686951 1.5267 9.83 1.3120807135219419 1.031707963851287
11870.0 AEGIS 214.77845764 52.74176788 0.6958 10.26 1.6389437904052648 1.732978913459629
11880.0 AEGIS 214.91954041 52.84202576 2.4587 11.46 1.7717271782864763 1.8977989358011624
11882.0 AEGIS 214.784729 52.74776077 0.9592 9.88 0.914314378752017 0.5836202827782924
11884.0 AEGIS 214.96699524 52.87848663 1.3982 9.43 0.8640693013107454 0.5601237201397371
11904.0 AEGIS 215.09260559 52.96668625 0.8022 9.95 1.2900544381762657 1.602108784212837
11906.0 AEGIS 214.84468079 52.79184341 2.2025 9.48 0.8558751718502123 0.06617903423914095
11912.0 AEGIS 215.21514893 53.05327606 1.6257 9.63 0.5708977608534044 0.6924352836319008
11915.0 AEGIS 214.82559204 52.77796173 1.351 10.19 1.761999733510986 1.1053910522239072
11930.0 AEGIS 215.07885742 52.95678329 1.7523 9.9 0.3434339202500064 0.02430500989901043
11942.0 AEGIS 214.95368958 52.86869431 2.2642 10.25 0.5012541040629281 0.44385667851148247
11946.0 AEGIS 214.99250793 52.89691162 2.4624 10.43 1.220445620691043 0.392029320060175
11955.0 AEGIS 214.88201904 52.81879425 2.4801 9.58 0.6489909478906659 0.5208847241452977
11966.0 AEGIS 214.84776306 52.79098129 0.8009 11.21 1.8633354598244547 1.8097385717970154
11976.0 AEGIS 215.13847351 53.00057602 1.9902 9.47 0.7557027156474051 2.35856141062409
11978.0 AEGIS 215.05415344 52.9371109 1.0445 10.85 1.0465508016085454 1.0456924270058323
11979.0 AEGIS 215.19338989 53.0382309 1.4095 10.59 1.571787763703965 1.5595438658251148
11985.0 AEGIS 215.14663696 53.00579071 2.317 9.42 0.5564771890318351 0.16415736201631903
11999.0 AEGIS 214.95355225 52.86829376 2.0174 10.84 1.5599904296057825 0.9194415814855361
12010.0 AEGIS 215.12176514 52.98842239 1.7416 9.55 0.8802394484340119 0.9474900921090669
12018.0 AEGIS 215.08146667 52.95946884 2.0428 10.82 1.032836791980991 1.769429489841505
12021.0 AEGIS 215.15997314 53.01545715 1.4193 9.93 1.5345838557753173 1.1488899429023471
12027.0 AEGIS 215.00041199 52.90097809 1.1206 10.59 1.8696643742939227 1.5013217840850732
12041.0 AEGIS 215.13369751 52.99710846 1.807 10.07 0.85861599637445 1.0561574299534817
12049.0 AEGIS 215.19239807 53.03468704 1.6531 11.27 1.3563718178088182 0.9517618020648313
12055.0 AEGIS 214.83006287 52.78055573 1.0044 10.05 1.0005580344312779 0.7292758662880376
12058.0 AEGIS 215.01325989 52.91249084 2.5058 9.54 0.46445171365492544 0.768985770897457
12061.0 AEGIS 214.96862793 52.87743378 1.1838 10.61 1.6356816764455844 1.6082266021498302
12063.0 AEGIS 215.02593994 52.91995239 1.325 10.5 1.3916512082412207 0.9543901762428054
12069.0 AEGIS 215.12657166 52.9912796 1.2142 10.61 1.978452799276174 1.1941838556829254
12085.0 AEGIS 215.01687622 52.9147644 2.4691 9.44 0.4600286486443885 0.22992671159263933
12086.0 AEGIS 214.99609375 52.89958572 1.1693 9.55 0.5156654415708892 0.49134618231899585
12092.0 AEGIS 214.9659729 52.8771019 1.1927 10.32 1.1824531378482004 0.9350284740297243
12108.0 AEGIS 214.72988892 52.71089554 2.3949 9.71 0.42928019738303214 1.186916648707855
12109.0 AEGIS 215.20504761 53.04777908 2.4012 9.54 0.8145172077361128 0.38630508911553224
12124.0 AEGIS 215.11955261 52.98540115 0.9462 10.36 1.71489343228064 1.1991652510731727
12141.0 AEGIS 214.97923279 52.88840866 2.297 9.58 0.7931266139443981 0.033080858350044075
12144.0 AEGIS 215.13832092 53.00078583 1.4047 10.1 1.4641412765166852 1.7417405441960878
12166.0 AEGIS 215.14056396 52.99922943 0.82 10.5 1.7741048512719273 1.8974480202066382
12167.0 AEGIS 214.86343384 52.80401611 1.1522 10.75 1.6221540974376247 0.9988761773325612
12193.0 AEGIS 214.89849854 52.83047104 1.2125 9.62 0.5939389253452559 0.4731033883268871
12204.0 AEGIS 214.9016571 52.83151245 2.0289 10.13 0.8517733271839492 0.6347173705237967
12207.0 AEGIS 214.95085144 52.86728668 1.0714 10.42 1.8745413337598857 1.2241007778155035
12218.0 AEGIS 215.1517334 53.01021194 2.099 9.85 1.2707864158859676 0.6864929952894137
12219.0 AEGIS 214.92764282 52.8480072 1.5263 11.11 1.4422517966286748 1.6012534576568693
12221.0 AEGIS 215.18338013 53.03303146 2.0209 10.25 1.8789503602959328 1.274840404105907
12227.0 AEGIS 215.23320007 53.06744385 2.4856 11.07 1.3687246201774628 1.888755917014103
12258.0 AEGIS 214.88735962 52.82353973 1.1444 9.51 0.9401915273085026 0.8744981494385163
12269.0 AEGIS 214.96180725 52.87507629 0.5726 9.45 0.867446724427134 0.9092727593098424
12288.0 AEGIS 215.13142395 52.9957962 1.9799 10.83 1.49293652042731 0.8207986249783217
12294.0 AEGIS 215.07189941 52.95394135 0.6978 9.42 0.7335090320981568 0.703570440275693
12307.0 AEGIS 214.85722351 52.79909515 0.6567 10.83 1.745582735253679 1.8198970136719548
12311.0 AEGIS 214.84104919 52.78987885 2.1769 9.94 0.577566314151494 0.3436999582956144
12320.0 AEGIS 215.13342285 52.99728775 0.9443 9.63 0.7446721034094914 0.6452954332374785
12328.0 AEGIS 214.80912781 52.76869583 2.4286 9.63 0.7247879180511256 2.375864128475953
12329.0 AEGIS 215.16503906 53.01397324 0.4742 9.82 1.3905292648409806 1.9817400395469733
12330.0 AEGIS 215.13209534 52.99649048 1.6 10.47 1.1894291572233604 1.2389544582881882
12336.0 AEGIS 215.12431335 52.99102783 1.5312 9.98 0.938682716652261 0.9565024856522629
12378.0 AEGIS 215.23158264 53.066082 0.9737 10.48 1.8758444749635768 1.4373491408481223
12386.0 AEGIS 215.08552551 52.9643898 1.4963 9.73 0.7918267693095733 0.4330176482608088
12390.0 AEGIS 215.17858887 53.02973938 2.1659 9.76 0.663754709263096 0.2876138846175106
12395.0 AEGIS 215.09561157 52.9708252 1.065 10.13 1.0174291617504017 1.1559928037202256
12396.0 AEGIS 215.16142273 53.01674271 0.9726 10.21 0.8567690266632445 0.9473306694395189
12399.0 AEGIS 214.7635498 52.73560333 1.2166 9.48 0.6399973038389457 0.5066042080081502
12408.0 AEGIS 215.0892334 52.96639633 0.6916 9.53 1.2794052303068755 1.010045673076522
12414.0 AEGIS 215.09539795 52.97166061 2.3886 9.53 0.5642629422251328 0.14557435235907
12417.0 AEGIS 215.05264282 52.94070816 1.8199 10.94 1.972692490484174 1.2715911307570575
12419.0 AEGIS 215.16963196 53.02396393 2.5717 9.93 0.9074355266057701 1.1952125256172599
12429.0 AEGIS 214.88345337 52.8191452 1.6172 10.64 1.12482150744599 0.9984049019287372
12439.0 AEGIS 215.00942993 52.91012573 1.1656 9.86 0.764983345930549 0.8658885152936981
12440.0 AEGIS 214.82292175 52.77840424 1.8485 9.58 0.8202428800507746 0.7685527832714969
12450.0 AEGIS 215.13072205 52.99638367 1.2275 9.55 1.6819524574632991 1.2287762612986395
12468.0 AEGIS 215.13825989 52.99960709 1.5408 10.55 0.9034621003743036 1.2528042754020408
12474.0 AEGIS 215.23962402 53.0732193 1.9345 9.82 0.8083947029569809 0.5467879213438304
12479.0 AEGIS 215.13865662 53.00109863 2.2208 11.21 1.6533187797716786 1.6812744481618827
12512.0 AEGIS 214.95111084 52.86909866 2.2572 10.29 0.6895563558682898 0.5843257433597367
12524.0 AEGIS 215.21528625 53.0537262 1.6117 10.83 1.1521660513401046 0.956523508485927
12532.0 AEGIS 214.73558044 52.7152977 0.7233 9.6 0.8904079490125902 0.7838966944756538
12542.0 AEGIS 214.9730835 52.88554764 2.1319 9.86 0.4981560880397048 0.30010785006436186
12571.0 AEGIS 214.72904968 52.71179581 1.1785 9.42 0.7254056767125008 0.6830174271738365
12580.0 AEGIS 214.91494751 52.84442902 1.8125 9.45 0.8160460305896815 0.5148667154091676
12590.0 AEGIS 215.18148804 53.03192139 0.6552 9.55 1.1005888996776656 1.053672990919345
12599.0 AEGIS 214.86029053 52.80501556 2.0795 10.19 0.7793845355382306 0.6233712450156869
12659.0 AEGIS 215.17878723 53.03096771 1.1895 10.15 1.751524264488572 1.368380894712716
12663.0 AEGIS 215.15391541 53.01310349 1.8195 9.74 0.7114884005316718 0.4304315477868603
12665.0 AEGIS 214.99266052 52.90041733 1.8714 9.58 1.3688897300401361 1.1629867875283737
12680.0 AEGIS 214.85298157 52.80071259 1.591 9.72 0.7834988425916956 0.43787087579462863
12681.0 AEGIS 214.86100769 52.8061142 2.1379 10.33 0.8471947071764124 0.6676452676134497
12687.0 AEGIS 214.96054077 52.87761307 2.1314 9.56 0.7600608301490861 0.703833767397422
12693.0 AEGIS 215.14865112 53.01015091 1.4009 9.58 0.9706110014442206 0.726709766370523
12701.0 AEGIS 215.13908386 53.00350189 2.2716 10.2 1.0646573765695098 0.9721688034375154
12714.0 AEGIS 214.96032715 52.87594223 0.6885 9.92 1.5994011970595405 1.71838635440196
12728.0 AEGIS 215.09631348 52.97289658 1.2615 9.85 0.7007515170515801 0.661209688992726
12732.0 AEGIS 215.13676453 52.99856949 0.5833 10.65 1.9314376867869563 1.3549386638151102
12733.0 AEGIS 215.16915894 53.02354431 1.6128 10.74 1.1804373510468804 1.1588739525799838
12739.0 AEGIS 214.89198303 52.82915115 2.5169 9.88 0.4296485750360485 1.4500100583904305
12740.0 AEGIS 215.15713501 53.01646423 1.7403 9.49 0.742950834103884 0.4376815830982816
12752.0 AEGIS 215.10488892 52.97938538 1.3402 9.63 0.8019788099467591 0.47288080509975433
12753.0 AEGIS 215.17506409 53.02772522 1.6097 10.64 1.2137647956179718 1.122793678934228
12766.0 AEGIS 215.12197876 52.98963928 1.205 10.62 1.6034381488917129 1.5918050577610012
12772.0 AEGIS 214.86219788 52.8019104 0.5236 10.79 1.9400879589460784 1.3581924282526283
12773.0 AEGIS 215.09806824 52.97450638 1.5811 9.59 0.9052972024819002 0.6791096303823586
12785.0 AEGIS 214.83407593 52.78834534 2.3445 9.5 0.6927966891294728 1.6165724264834724
12790.0 AEGIS 215.23043823 53.06744385 1.9483 10.75 1.419051201206654 1.742851890999798
12799.0 AEGIS 215.0647583 52.95166016 1.4225 9.44 0.44953632350594547 0.4109053261117265
12807.0 AEGIS 215.13194275 52.99770355 2.5247 10.17 0.5783793743907146 0.36364515638709183
12823.0 AEGIS 215.21728516 53.05820847 1.5427 9.65 0.798311168858949 0.39692751109899505
12824.0 AEGIS 215.06402588 52.9508934 1.3431 9.64 0.7180096690130217 0.6397556227397958
12826.0 AEGIS 214.89215088 52.82981873 2.4666 9.43 0.4810580242012124 1.0778734341007257
12835.0 AEGIS 215.18083191 53.03336716 1.8981 9.5 0.3516833647229753 0.08950761524587626
12858.0 AEGIS 215.04981995 52.93812943 1.0891 10.3 1.0383626033359217 0.8603315028321803
12865.0 AEGIS 214.78729248 52.75410461 1.2465 9.69 0.7774460686733337 0.7322863883108582
12870.0 AEGIS 214.96911621 52.88381577 2.2428 9.75 0.7734188230039498 -0.09672750621512755
12873.0 AEGIS 214.85380554 52.80111313 2.4394 10.5 1.4990796723128401 0.5103645115057369
12877.0 AEGIS 215.09518433 52.9722023 1.0887 9.82 0.7107616357561346 0.49872570265071053
12892.0 AEGIS 215.05632019 52.94558716 1.7367 9.49 0.5139516392577594 0.48353612131087126
12899.0 AEGIS 214.91117859 52.84310913 2.3433 10.01 1.0587796870724182 0.9405897327605202
12900.0 AEGIS 214.82121277 52.77780914 1.3471 10.63 1.7583038058034581 1.1261968340313848
12912.0 AEGIS 214.91708374 52.84752274 2.11 9.96 1.3873293521452859 0.6602417313418251
12917.0 AEGIS 214.82577515 52.78108215 0.965 9.51 0.5468551491200083 0.44713097381029715
12918.0 AEGIS 214.84353638 52.79512787 2.4186 9.78 0.8082705954704983 0.27572818071660654
12944.0 AEGIS 215.23521423 53.07101059 1.4924 10.42 0.7802434518590882 1.0229833380060476
12948.0 AEGIS 215.14141846 53.00490952 0.4416 9.65 1.6396814778206814 1.6612090237649069
12956.0 AEGIS 214.74694824 52.72178268 0.5741 10.0 0.8367512187264146 0.8031644905694723
12958.0 AEGIS 215.06526184 52.95267487 1.8722 9.56 0.8509211214564877 0.9113503843707055
12963.0 AEGIS 215.14041138 53.0056572 1.9279 9.62 0.5136286451559003 0.6383563772647065
12969.0 AEGIS 214.8478241 52.79541397 0.7395 9.83 0.9501043163421294 0.9389671607052181
12971.0 AEGIS 215.24028015 53.0758934 1.8372 10.26 1.3927488361430427 1.466113938245668
12983.0 AEGIS 214.72091675 52.70705414 1.3836 9.93 0.6745992657019582 0.4588476412622995
13016.0 AEGIS 215.17601013 53.03069687 1.4865 9.9 1.583828328437734 1.1500872206069623
13022.0 AEGIS 214.88508606 52.82430649 1.1753 10.16 1.4278649369484002 1.611486662551169
13026.0 AEGIS 215.13763428 53.00318146 1.9247 9.93 1.026036001930886 1.6321889919244672
13042.0 AEGIS 214.71932983 52.70614624 1.3619 10.27 0.6878566000575161 0.7627599872614443
13065.0 AEGIS 215.15658569 53.01707458 2.2531 10.76 1.642225514233514 1.669319125736957
13069.0 AEGIS 214.99266052 52.90096664 0.8882 9.75 0.5207918258416743 0.6845484156842445
13088.0 AEGIS 215.00852966 52.91243744 1.6138 9.95 0.9762049306019085 0.8106959513835674
13097.0 AEGIS 214.8963623 52.83184814 0.9812 10.31 1.7772912868505388 1.1643584647548069
13103.0 AEGIS 214.85848999 52.80599213 2.1518 9.53 0.5092705801958596 -0.2845893348062382
13104.0 AEGIS 215.23220825 53.06985092 1.3924 10.04 0.7509853871202242 0.6553087730741951
13108.0 AEGIS 215.0657196 52.9487381 0.7324 10.45 1.5266492329798114 1.5572705623167504
13111.0 AEGIS 215.23861694 53.0751152 2.2399 10.13 0.6599305759313872 0.40215301728390157
13141.0 AEGIS 215.06410217 52.94872284 0.5117 10.03 0.9915129443455927 1.2357741506876094
13145.0 AEGIS 214.72383118 52.71021271 1.1822 9.85 0.9826939074441001 1.2089448642853136
13153.0 AEGIS 214.75569153 52.7334404 1.747 10.67 2.142064507743764 1.4520790823806753
13170.0 AEGIS 215.0960083 52.97306442 1.257 10.61 1.269048402274795 1.3144531780977808
13175.0 AEGIS 214.95907593 52.87771225 0.7355 9.54 1.3696252790289745 1.5328918842991501
13198.0 AEGIS 214.85057068 52.80146027 1.8488 9.5 0.6903400293761592 0.3518250689154432
13207.0 AEGIS 214.72383118 52.71062851 2.3113 10.2 1.4880725471788103 0.7921210268083774
13216.0 AEGIS 214.85919189 52.80672836 1.1691 9.85 0.7349770006250118 0.641681279127293
13220.0 AEGIS 215.23786926 53.07470703 1.5423 10.08 0.8667064093012845 0.7235761733631075
13228.0 AEGIS 214.84266663 52.79547501 2.0152 9.6 1.2920659376955266 1.7293194252781066
13230.0 AEGIS 215.05267334 52.94470215 2.217 9.42 0.6292248751427026 0.4811316624934087
13237.0 AEGIS 215.12701416 52.99763489 2.4075 10.12 1.0611371292609986 1.1321764214518963
13239.0 AEGIS 215.07788086 52.96009827 0.8041 9.76 0.756670489824634 0.3829758649986893
13240.0 AEGIS 214.76681519 52.74124527 1.6593 9.61 0.7201714772690657 0.736420160989013
