id field z lmass density1r1 density1r2 density1r3 density1r4 density1r5 density1r6 density1r7 density1r8 density1r9 density1r10 density1r11 density1r12 density1r13 density2r1 density2r2 density2r3 density2r4 density2r5 density2r6 density2r7 density2r8 density2r9 density2r10 density2r11 density2r12 density2r13 density3r1 density3r2 density3r3 density3r4 density3r5 density3r6 density3r7 density3r8 density3r9 density3r10 density3r11 density3r12 density3r13 density4r1 density4r2 density4r3 density4r4 density4r5 density4r6 density4r7 density4r8 density4r9 density4r10 density4r11 density4r12 density4r13 rand1r1 rand1r2 rand1r3 rand1r4 rand1r5 rand1r6 rand1r7 rand1r8 rand1r9 rand1r10 rand1r11 rand1r12 rand1r13 rand2r1 rand2r2 rand2r3 rand2r4 rand2r5 rand2r6 rand2r7 rand2r8 rand2r9 rand2r10 rand2r11 rand2r12 rand2r13 rand3r1 rand3r2 rand3r3 rand3r4 rand3r5 rand3r6 rand3r7 rand3r8 rand3r9 rand3r10 rand3r11 rand3r12 rand3r13 rand4r1 rand4r2 rand4r3 rand4r4 rand4r5 rand4r6 rand4r7 rand4r8 rand4r9 rand4r10 rand4r11 rand4r12 rand4r13 
28310.0 AEGIS 1.5191 11.38 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 1.0041998025415833e-05 5.59690798884295e-06 4.45633840657307e-06 4.4352506851742095e-06 2.7746794443816848e-06 1.7272236603715267e-06 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 3.997791420602107e-06 3.5014087480216976e-06 2.7878718592523605e-06 2.0683974039936196e-06 1.4259637196090512e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 3.997791420602107e-06 2.864788975654116e-06 2.7878718592523605e-06 2.0179486868230437e-06 1.4259637196090512e-06 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 1.5991165682408428e-06 6.366197723675814e-07 6.336072407391729e-07 4.540384545351848e-07 3.8159592496580244e-07 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 2.0083996050831666e-06 1.3992269972107374e-06 9.54929658551372e-07 8.87050137034842e-07 5.67548068168981e-07 6.87876864740986e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 3.997791420602107e-07 5.570423008216338e-07 4.43525068517421e-07 4.162019166572527e-07 4.76994906207253e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.570423008216338e-07 4.118447064804624e-07 4.918749924131168e-07 4.920579032453768e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 1.9988957103010535e-07 7.957747154594767e-08 1.2672144814783456e-07 1.2612179292644023e-07 1.4560897136852987e-07
28328.0 AEGIS 1.0954 11.27 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 1.0041998025415833e-05 6.396466272963371e-06 5.411268065124442e-06 2.7878718592523605e-06 2.421538424187652e-06 1.6870556682698632e-06 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 8.033598420332667e-06 3.997791420602107e-06 5.729577951308232e-06 3.548200548139368e-06 2.875576878722837e-06 1.7473076564223584e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 2.864788975654116e-06 2.661150411104526e-06 1.8666025353113153e-06 1.2652917512023975e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.995582841204214e-07 1.909859317102744e-06 1.2672144814783458e-06 7.567307575586414e-07 5.623518894232877e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 1.5915494309189535e-07 3.4848398240654506e-07 7.062820403880653e-07 7.180028588172335e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 5.996687130903161e-07 3.183098861837907e-07 3.1680362036958645e-07 6.558333232174892e-07 9.037798222874268e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 3.183098861837907e-07 3.801643444435037e-07 5.29711530291049e-07 5.824358854741195e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-08 2.0179486868230435e-07 2.9623894174976766e-07
28843.0 AEGIS 1.5259 11.01 0.0 0.0 0.0 0.0 0.0 2.534428962956691e-05 1.5134615151172825e-05 1.0041998025415833e-05 7.995582841204215e-06 7.321127382227186e-06 4.815415029617714e-06 3.48096148476975e-06 1.8276436406256852e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.1982331364816857e-06 3.183098861837907e-06 3.6749219962872025e-06 2.6737820100405325e-06 1.4661317117107146e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 6.0251988152494995e-06 3.1982331364816857e-06 2.864788975654116e-06 2.914593307400195e-06 2.4719871413582285e-06 1.4058797235582195e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 6.0251988152494995e-06 3.1982331364816857e-06 1.5915494309189535e-06 1.1404930333305112e-06 7.062820403880653e-07 5.020999012707926e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-07 4.77464829275686e-07 3.4848398240654506e-07 4.540384545351848e-07 6.025198815249512e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 2.38732414637843e-07 2.851232583326278e-07 3.9097755807196467e-07 4.820159052199609e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 4.77464829275686e-07 3.4848398240654506e-07 3.026923030234565e-07 4.76994906207253e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.828525504850816e-08 1.1046197827957438e-07
28864.0 AEGIS 1.5374 11.01 0.0 0.0 0.0 0.0 0.0 0.0 1.5134615151172825e-05 1.0041998025415833e-05 4.797349704722529e-06 3.183098861837907e-06 3.801643444435037e-06 3.329615333258022e-06 2.249407557693151e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 3.997791420602107e-06 4.138028520389279e-06 3.4214790999915332e-06 2.3710897070170763e-06 1.8075596445748535e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 2.3986748523612645e-06 3.183098861837907e-06 3.1680362036958644e-06 2.4719871413582285e-06 1.566551691964873e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 1.5915494309189535e-06 8.87050137034842e-07 6.558333232174892e-07 3.41427932864139e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 9.504108611087591e-06 5.044871717057608e-06 4.518899111437125e-06 4.597460133692423e-06 3.9788735772973834e-06 3.6432416342502438e-06 3.0269230302345655e-06 2.048567597184834e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.0083996050831666e-06 2.198785281331159e-06 3.0239439187460114e-06 2.8829129453632363e-06 2.4719871413582285e-06 1.7222026613588188e-06 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 7.957747154594767e-06 6.336072407391728e-06 2.522435858528804e-06 2.510499506353958e-06 2.3986748523612645e-06 3.5014087480216976e-06 2.8829129453632363e-06 2.345865348431788e-06 1.5916566870284127e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.996687130903161e-07 7.957747154594768e-07 6.336072407391729e-07 5.80160247461625e-07 4.418479131182975e-07
29106.0 AEGIS 2.0209 11.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 3.1982331364816857e-06 2.5464790894703256e-06 2.407707514808857e-06 1.9674999696524674e-06 1.7473076564223584e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 1.909859317102744e-06 1.6473788259218495e-06 1.715256383799587e-06 1.3255437393548926e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 9.54929658551372e-07 6.336072407391729e-07 5.044871717057609e-07 5.42267893372456e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 1.5991165682408428e-06 6.366197723675814e-07 8.87050137034842e-07 4.540384545351848e-07 3.8159592496580244e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.510499506353958e-06 2.5985644233913697e-06 2.3077466748324827e-06 2.0909038944392706e-06 1.740480742384875e-06 1.2853757472532292e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.0083996050831666e-06 1.7990061392709482e-06 1.3528170162811104e-06 1.1721733953674697e-06 9.333012676556577e-07 8.585908311730554e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.5062997038123749e-06 1.1993374261806322e-06 1.2732395447351628e-06 9.187304990718006e-07 6.558333232174892e-07 4.820159052199609e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 1.9988957103010535e-07 3.183098861837907e-07 5.068857925913383e-07 4.2881409594989675e-07 3.364069338514311e-07
29178.0 AEGIS 2.0337 11.05 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 5.59690798884295e-06 3.5014087480216976e-06 3.4214790999915332e-06 2.6737820100405325e-06 1.4862157077615463e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 6.366197723675814e-07 1.6473788259218495e-06 1.4630127979467067e-06 9.640318104399218e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 6.366197723675814e-07 1.0137715851826765e-06 1.210769212093826e-06 7.431078538807732e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 6.366197723675814e-07 3.801643444435037e-07 5.549358888763369e-07 3.213439368133073e-07 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.510499506353958e-06 2.198785281331159e-06 1.909859317102744e-06 2.2809860666610223e-06 2.5728845756993807e-06 1.777433650498606e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.510499506353958e-06 1.7990061392709482e-06 1.5915494309189535e-06 1.679059187958808e-06 1.4882371565319946e-06 1.1247037788465755e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 7.16197243913529e-07 6.969679648130901e-07 9.459134469483016e-07 5.874568844868274e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5062997038123749e-06 7.995582841204214e-07 7.957747154594768e-07 6.969679648130901e-07 7.188942196807092e-07 5.121418992962085e-07
29299.0 AEGIS 0.6175 11.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.995582841204214e-07 2.864788975654116e-06 3.801643444435037e-06 3.0269230302345655e-06 1.6067196840665364e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.1982331364816857e-06 3.5014087480216976e-06 3.4214790999915332e-06 2.118846121164196e-06 1.3255437393548926e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 2.228169203286535e-06 2.1542646185131877e-06 2.118846121164196e-06 1.164871770948239e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-07 3.801643444435037e-07 2.5224358585288046e-07 2.0083996050831705e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 6.336072407391728e-06 5.044871717057608e-06 3.0125994076247497e-06 1.7990061392709482e-06 1.5915494309189535e-06 1.9008217222175186e-06 1.702644204506943e-06 1.3406067363930163e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 2.522435858528804e-06 1.5062997038123749e-06 1.7990061392709482e-06 1.6711269024649012e-06 1.932502084254477e-06 1.5386858737025707e-06 1.1096407818084518e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 2.522435858528804e-06 4.016799210166333e-06 1.7990061392709482e-06 1.432394487827058e-06 1.330575205552263e-06 9.963621641188778e-07 7.882968449951444e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 5.020999012707917e-07 7.995582841204214e-07 4.77464829275686e-07 4.43525068517421e-07 3.783653787793207e-07 2.661129476735201e-07
29329.0 AEGIS 1.6117 11.0 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 1.0041998025415833e-05 7.995582841204215e-06 9.23098669932993e-06 6.589515303687398e-06 5.044871717057609e-06 2.8318434431672707e-06 0.0 0.000504487171705762 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 2.534428962956691e-05 1.5134615151172825e-05 1.4058797235582165e-05 7.196024557083793e-06 7.002817496043395e-06 4.688693581469879e-06 3.5314102019403262e-06 1.968231612981507e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 8.033598420332667e-06 4.797349704722529e-06 3.5014087480216976e-06 4.181807788878541e-06 2.825128161552261e-06 1.6870556682698632e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 1.5991165682408428e-06 1.2732395447351628e-06 1.2672144814783458e-06 9.585256262409457e-07 7.631918499316049e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 7.995582841204214e-07 7.957747154594768e-07 5.385661546282969e-07 7.315063989733533e-07 9.941578045161694e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 1.9988957103010535e-07 3.183098861837907e-07 3.4848398240654506e-07 3.5314102019403264e-07 6.728138677028622e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 3.183098861837907e-07 3.4848398240654506e-07 2.7746794443816846e-07 4.76994906207253e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5915494309189535e-07 9.504108611087593e-08 1.639583308043723e-07 2.108819585337329e-07
29399.0 AEGIS 1.8255 11.02 0.0012672144814783468 0.000504487171705762 0.00020083996050831703 7.995582841204225e-05 6.366197723675813e-05 6.336072407391728e-05 3.026923030234565e-05 1.4058797235582165e-05 6.396466272963371e-06 5.729577951308232e-06 4.688693581469879e-06 4.590833262522424e-06 3.133103383929746e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 1.909859317102744e-06 2.2809860666610223e-06 2.3206409898465e-06 1.5263836998632098e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 9.54929658551372e-07 1.2672144814783458e-06 1.4630127979467067e-06 9.841158064907535e-07 0.0 0.0 0.0 0.0 3.183098861837907e-05 2.534428962956691e-05 1.0089743434115216e-05 4.016799210166333e-06 2.3986748523612645e-06 1.2732395447351628e-06 8.87050137034842e-07 5.044871717057609e-07 4.217639170674658e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.510499506353958e-06 1.5991165682408428e-06 1.8302818455567964e-06 1.8691413601805598e-06 1.8918268938966033e-06 1.8075596445748535e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-07 7.16197243913529e-07 7.286483268500488e-07 9.837499848262337e-07 8.736538282111792e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 1.0041998025415833e-06 3.997791420602107e-07 4.77464829275686e-07 6.336072407391729e-07 6.05384606046913e-07 6.12561879550367e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 3.183098861837907e-07 2.5344289629566913e-07 2.5224358585288046e-07 2.9121794273705973e-07
29861.0 AEGIS 2.0254 11.09 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 8.033598420332667e-06 7.196024557083793e-06 5.411268065124442e-06 4.561972133322045e-06 3.834102504963783e-06 2.189155569540656e-06 0.0 0.0 0.0 0.0 3.183098861837907e-05 2.534428962956691e-05 1.5134615151172825e-05 1.0041998025415833e-05 4.797349704722529e-06 3.819718634205488e-06 2.661150411104526e-06 2.4719871413582285e-06 1.3456277354057243e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 9.54929658551372e-07 1.3939359296261802e-06 1.0089743434115218e-06 7.631918499316049e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.54929658551372e-07 8.87050137034842e-07 9.585256262409457e-07 6.627718696774463e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9008217222175186e-07 4.035897373646087e-07 6.82855865728278e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-08 2.270192272675924e-07 4.3180591509288167e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-07 2.648557651455245e-07 2.9623894174976766e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057609e-08 1.2050397630499022e-07
29863.0 AEGIS 1.1841 11.14 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 7.995582841204215e-06 4.45633840657307e-06 3.294757651843699e-06 2.6233332928699566e-06 1.847727636676517e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 4.797349704722529e-06 4.138028520389279e-06 3.548200548139368e-06 2.825128161552261e-06 2.0887355892864973e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-06 5.411268065124442e-06 3.0413147555480297e-06 2.4719871413582285e-06 1.7272236603715267e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1982331364816857e-06 2.864788975654116e-06 2.027543170365353e-06 1.3621153636055544e-06 8.435278341349316e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 9.994478551505268e-07 1.0345071300973197e-06 1.1404930333305112e-06 1.210769212093826e-06 1.3004387442913529e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 5.020999012707917e-07 5.996687130903161e-07 1.1936620731892152e-06 1.3939359296261802e-06 1.2359935706791142e-06 1.2201027600880262e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 7.995582841204214e-07 1.432394487827058e-06 1.2038537574044285e-06 1.0089743434115218e-06 9.59010811427214e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 5.570423008216338e-07 5.385661546282969e-07 5.927724267542691e-07 5.071209002835005e-07
29987.0 AEGIS 2.209 11.3 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 8.033598420332667e-06 6.396466272963371e-06 4.138028520389279e-06 3.4214790999915332e-06 3.834102504963783e-06 2.3498275379473096e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 3.1982331364816857e-06 3.5014087480216976e-06 3.294757651843699e-06 2.4719871413582285e-06 1.6870556682698632e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 6.0251988152494995e-06 2.3986748523612645e-06 3.819718634205488e-06 2.027543170365353e-06 1.3116666464349783e-06 8.033598420332682e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.54929658551372e-07 7.603286888870074e-07 5.044871717057609e-07 3.012599407624756e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 5.044871717057608e-06 6.0251988152494995e-06 5.3970184178128445e-06 4.217605991935226e-06 3.96004525461983e-06 3.2665544367948016e-06 2.2945965488075225e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 2.0083996050831666e-06 2.5985644233913697e-06 2.864788975654116e-06 2.5344289629566916e-06 2.244967914090636e-06 1.5966776860411205e-06 0.0 0.0 0.0 0.0 1.5915494309189534e-05 6.336072407391728e-06 3.783653787793206e-06 2.510499506353958e-06 2.198785281331159e-06 1.909859317102744e-06 1.679059187958808e-06 1.172932674215894e-06 8.535698321603475e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 7.995582841204214e-07 5.570423008216338e-07 5.068857925913383e-07 4.918749924131168e-07 3.012599407624756e-07
30084.0 AEGIS 0.68 11.15 0.0 0.0 0.00020083996050831703 0.0001599116568240845 6.366197723675813e-05 2.534428962956691e-05 1.5134615151172825e-05 8.033598420332667e-06 5.59690798884295e-06 4.45633840657307e-06 3.294757651843699e-06 1.9674999696524674e-06 1.3456277354057243e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0251988152494995e-06 5.59690798884295e-06 4.45633840657307e-06 2.661150411104526e-06 1.8161538181407392e-06 1.164871770948239e-06 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 3.1982331364816857e-06 1.909859317102744e-06 1.5206573777740149e-06 9.585256262409457e-07 7.230238578299415e-07 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 9.54929658551372e-07 1.1404930333305112e-06 7.062820403880653e-07 3.213439368133073e-07 0.0 0.0 0.0 1.9988957103010564e-05 1.5915494309189534e-05 9.504108611087591e-06 5.044871717057608e-06 6.527298716520291e-06 3.5980122785418965e-06 2.5464790894703256e-06 2.1859449805501464e-06 1.601746770165791e-06 1.2301447581134419e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 7.567307575586412e-06 5.523098913978708e-06 2.9983435654515805e-06 2.5464790894703256e-06 1.8057806361066427e-06 1.3495031843129103e-06 1.014241800567001e-06 0.0 0.0 0.0 0.0 0.0 0.0 3.783653787793206e-06 3.0125994076247497e-06 2.198785281331159e-06 1.5119719593730057e-06 1.2672144814783458e-06 9.837499848262337e-07 6.979188627664018e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5062997038123749e-06 9.994478551505268e-07 6.366197723675814e-07 6.652876027761315e-07 4.414262752425408e-07 2.861969437243518e-07
30393.0 AEGIS 1.2047 11.03 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.5134615151172825e-05 1.0041998025415833e-05 6.396466272963371e-06 4.774648292756861e-06 3.294757651843699e-06 2.976474313063989e-06 1.968231612981507e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 4.797349704722529e-06 4.774648292756861e-06 3.1680362036958644e-06 2.875576878722837e-06 1.9481476169306753e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 2.3986748523612645e-06 4.774648292756861e-06 2.914593307400195e-06 2.0683974039936196e-06 1.5464676959140413e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 2.3986748523612645e-06 3.183098861837907e-06 1.9008217222175186e-06 1.2612179292644022e-06 7.832758459824365e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 3.5146993088955413e-06 2.5985644233913697e-06 2.7852115041081685e-06 2.2493057046240635e-06 2.0683974039936196e-06 1.6569296741936157e-06 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 6.30608964632201e-06 3.5146993088955413e-06 2.3986748523612645e-06 3.42183127647575e-06 2.6928307731414846e-06 2.0179486868230437e-06 1.5364256978886256e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 1.1993374261806322e-06 1.6711269024649012e-06 1.932502084254477e-06 1.5639102322878587e-06 1.1749137689736548e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 9.994478551505268e-07 7.16197243913529e-07 7.286483268500488e-07 6.05384606046913e-07 5.42267893372456e-07
30421.0 AEGIS 1.4359 11.29 0.0 0.0 0.0 7.995582841204225e-05 6.366197723675813e-05 3.8016434444350364e-05 2.0179486868230432e-05 1.0041998025415833e-05 6.396466272963371e-06 4.774648292756861e-06 3.0413147555480297e-06 1.8666025353113153e-06 1.225123759100734e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 2.5464790894703256e-06 2.7878718592523605e-06 2.169294838334772e-06 1.3255437393548926e-06 0.0 0.0 0.0 0.0 6.366197723675813e-05 2.534428962956691e-05 1.0089743434115216e-05 1.0041998025415833e-05 4.797349704722529e-06 3.819718634205488e-06 2.661150411104526e-06 1.9170512524818915e-06 1.2050397630499023e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 2.3986748523612645e-06 1.2732395447351628e-06 1.0137715851826765e-06 4.540384545351848e-07 2.811759447116439e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 5.020999012707917e-07 3.997791420602107e-07 9.54929658551372e-07 9.504108611087593e-07 1.3495031843129103e-06 1.1949977650244865e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 1.1993374261806322e-06 9.54929658551372e-07 1.2038537574044285e-06 1.09725959846003e-06 1.0544097926686645e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 1.0041998025415833e-06 9.994478551505268e-07 7.957747154594768e-07 8.87050137034842e-07 9.080769090703696e-07 9.138218203128426e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 3.183098861837907e-07 2.5344289629566913e-07 3.026923030234565e-07 2.661129476735201e-07
30735.0 AEGIS 1.0595 11.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1982331364816857e-06 1.909859317102744e-06 2.407707514808857e-06 2.0683974039936196e-06 1.0443677946432486e-06 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 1.0041998025415833e-05 4.797349704722529e-06 2.864788975654116e-06 2.1542646185131877e-06 2.118846121164196e-06 1.084535786744912e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.995582841204214e-07 1.909859317102744e-06 2.027543170365353e-06 1.4125640807761305e-06 7.631918499316049e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.366197723675814e-07 8.87050137034842e-07 7.567307575586414e-07 3.41427932864139e-07 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.510499506353958e-06 1.3992269972107374e-06 1.7507043740108488e-06 1.6156984638848907e-06 1.172932674215894e-06 8.636118301857633e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5062997038123749e-06 1.1993374261806322e-06 7.957747154594768e-07 1.330575205552263e-06 1.122483957045318e-06 9.288848173509664e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 1.9988957103010535e-07 4.77464829275686e-07 9.82091223145718e-07 9.080769090703696e-07 6.87876864740986e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.994478551505268e-07 1.1140846016432675e-06 6.336072407391729e-07 4.6665063382782884e-07 3.3138593483872316e-07
